,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
WNEPCONB,,,,,,,,,9.107917736E-06,2.213524764E-05,1.966397016E-05,1.4293546988E-05,1.2093721404E-05,2.9705090368E-06,0.0072062906546,0.0095147030465,0.010068644788,0.0098522285613,0.010255881666,0.011761535946,0.010796431059,0.01103464336,0.011218775522,0.01032367497,0.015313049224,0.019084206573,0.022987773311,0.03532880334,0.038171633989,0.048258443224,0.060769593423,0.090722135475,0.11754315238,0.18889889761,0.25209877221,0.32289863307,0.40985241939,0.48023458419,0.57233470943,0.61926402269,0.65014562861,0.77380847993,0.86690056607,0.92941661188,1.0086009326,1.1521173106,1.2894539181,1.4807883492,1.4361092893,1.5411040492,1.5740975709,1.6523456,1.7551696
WNEPCPF_CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25583675271,0.25204821329,0.24152230421,0.257449429,0.25330592001,0.23577090693,0.26987257017,0.25617007748,0.26980423834,0.25713714152,0.25490183289,0.28009675581,0.26843584088,0.25413307711,0.27515590071,0.27657100661,0.27242983817,0.27645839288
WNEPCPF_HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44002236386,0.4283161162,0.35175112899,0.28034334549,0.31400172608,0.33125864098,0.34573310671,0.28892256655,0.32460444476,0.28770074796,0.30602171119,0.30832431114,0.29874838143,0.29128357618,0.30652963543,0.29123159705,0.34270377182,0.34287768521
WNEPCPF_MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31364477749,0.34089868449,0.34782415763,0.34710916632,0.37258653265,0.36183980382,0.36571544636,0.37199984738,0.33758813482,0.33805009068,0.34982171435,0.34142999358,0.38866172331,0.34195335787,0.36447321016,0.36079598942,0.35219692377,0.34723498237
WNEPCPF_NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28210760768,0.27760981553,0.23955389151,0.27028752374,0.29096717849,0.30113166396,0.28563586595,0.29174125803,0.29058441321,0.29965473461,0.29344044295,0.2810440792,0.29741718085,0.25151221715,0.26222921152,0.27961819159,0.2609906155,0.26633447479
WNEPCPF_NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28322707825,0.32292361404,0.31318159973,0.31392463628,0.31476159155,0.27896240229,0.31269684012,0.29285385627,0.30137361057,0.28028426356,0.33662089596,0.32828919526,0.31727327167,0.30207823995,0.32853376703,0.32263612404,0.34425076684,0.35989596452
WNEPCPF_NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23269834385,0.23879378576,0.2345737068,0.24480773123,0.26167952147,0.26021393569,0.25618672623,0.25891035231,0.24471205242,0.25670959079,0.25967559245,0.2297494976,0.23853188516,0.21863583838,0.24512463472,0.27368290142,0.26963399093,0.26125649578
WNEPCPF_PJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28242146578,0.28142027481,0.27061731639,0.29048909561,0.30168225318,0.30661321194,0.30327787707,0.31593839198,0.3003303404,0.31728968968,0.31552722545,0.30668756278,0.34094055276,0.3046075704,0.31158374781,0.31493937668,0.3218183074,0.32835427202
WNEPCPF_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15915046525,0.20847259489,0.18579547944,0.18337413109,0.20061510458,0.17982786487,0.14767164917,0.16996579265,0.16087260117,0.14897456417,0.15329731032,0.14798992609,0.097432095278,0.10202576535,0.05598523138,0.00063172513973,0.00087752672329,0.00092009966027
WNEPCPF_SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35241966686,0.3786453826,0.37239771143,0.38995979148,0.42480115006,0.41531672949,0.43803331047,0.40941526778,0.43468583213,0.42409955356,0.42932751878,0.40318555838,0.41834597444,0.37919056427,0.37894020333,0.36720715256,0.37324001726,0.37320210088
WNEPCPF_SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2955204323,0.28750220946,0.28632369741,0.26555950317,0.26873067616,0.23210353715,0.27111641851,0.2934016616,0.33511172643,0.36274983336,0.3612557257,0.35789242069,0.34656373012,0.3512194769,0.34979865004,0.34077413808,0.25516435112,0.21165503123
WNEPCPF_TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30648751502,0.33867154413,0.33428714407,0.32886862413,0.35067025507,0.30501708013,0.33820749764,0.36016434292,0.35939992789,0.35589433387,0.35180979574,0.34390190793,0.34500200184,0.33568479894,0.33466930853,0.33088333071,0.33348872785,0.33341850296
WNEPCPF_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29945894624,0.32252129413,0.31713047066,0.3234071039,0.33987529175,0.32122559086,0.34511688951,0.34615485961,0.34669278696,0.34354721081,0.35417655905,0.34544987541,0.36083632208,0.33396721412,0.34370613256,0.3391988757,0.33830997474,0.33600502887
WNEPGEN_CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479383,8.277248,10.41805667,13.313216428,13.60271758,12.800158523,14.167100689,13.466701328,14.6045658,14.325361943,14.162708,15.77982841,15.151048,14.492909917,16.177923477,16.389135553,16.4648457,17.0517205
WNEPGEN_COUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.362449174,119.76761517,140.3330913,167.0931095,180.76532947,189.77431844,225.98186506,253.40028091,271.63947886,294.93212388,336.43215147,377.12722357,433.22954281,420.15396682,450.88499623,460.59615729,483.40059,513.53764
WNEPGEN_EAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.857479921,58.409157737,72.042230673,89.390364384,97.825232828,107.36181106,124.96643013,142.73464773,151.07028987,167.86549535,191.93645678,214.73130263,252.62082415,237.64616027,254.06318587,257.22079879,266.50405,284.64766
WNEPGEN_FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WNEPGEN_HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273727,0.353258,0.41562632,0.648599,0.730574,0.772466,0.808428,0.673742,0.756949,0.67190093,0.720770733,0.790103,0.764697867,0.745590414,0.786764956,0.745457516,0.8742122,0.873149
WNEPGEN_MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.790727686,26.519375913,32.684016272,37.37205016,40.780046977,44.136982192,47.928693,52.71659715,51.162211563,57.500969576,71.459106708,81.210632,99.217710552,91.182122486,100.90571538,102.09108128,102.829037,104.085286
WNEPGEN_NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61173974,0.860812516,1.284316829,1.86552557,2.019726556,2.23376987,2.61755108,3.41439358,3.52401714,3.700712,3.737361242,3.750379,4.01366508,3.424947496,3.580668557,4.367182168,6.0787394,7.5925748
WNEPGEN_NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.867358665,23.534842203,26.66910089,30.66742153,31.792753918,29.58437585,34.33362824,32.809256251,34.252813,33.52889,42.91396627,49.073804,50.014268413,48.810606748,55.266228098,58.245970102,66.103114,72.146032
WNEPGEN_NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59615399,2.828069,2.987884467,3.535827,3.965947,3.974491,3.93851,4.130808,3.98927591,4.451677,4.516361,4.151197,4.562927,4.795257986,6.02663976,6.888422628,7.9017735,11.296023
WNEPGEN_PJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.256644155,11.489088308,13.469248638,16.399445,17.093705032,18.168802,18.877341,21.466476,21.85984776,24.57561301,26.782644046,28.043451857,31.97983654,28.975617,30.740915873,31.583538555,33.357821,44.851543
WNEPGEN_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04057,0.053143,0.047492,0.046745,0.05114,0.045841,0.037747,0.043327,0.041009,0.037976,0.039185,0.037725,0.024837,0.026008,0.013186,1.1621217E-05,1.6142967E-05,1.6926167E-05
WNEPGEN_SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.56164435,16.658669,21.569272467,30.170771654,33.914667263,38.801925,51.56658805,60.963046,70.493928494,77.59854776,85.40179878,97.537917776,112.82184798,109.2422073,112.7960603,112.29056005,116.336656,116.822215
WNEPGEN_SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.223256,1.605721,1.975333903,1.827077,1.848895,1.622465,1.940054,2.85623208,4.241637,5.019886,5.513382,8.01682,11.835403682,12.524214,13.49880826,13.516901542,14.9048434,15.1631858
WNEPGEN_TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.934971588,27.940646234,29.228369164,31.89503016,35.695730144,38.405508,50.574652,61.533443522,67.47017319,74.192490592,81.90563842,89.52546853,103.60799857,106.68007589,111.87885052,115.22334041,119.423743,124.529019
WNEPGEN_US,,,,,,,,,0.002669378,0.00648747,0.00576318,0.004189199,0.003544467,0.0008706064,2.112042982,2.788599955,2.950950993,2.887523025,3.005826983,3.447109011,3.164252948,3.23406898,3.28803503,3.025696064,4.487998014,5.593261012,6.737330982,10.354279994,11.187465999,14.143740687,17.810549069,26.589137009,34.449927426,55.36310012,73.885923861,94.636176174,120.12087317,140.74871762,167.7417085,181.49590347,190.54678443,226.79029306,254.07402291,272.39642786,295.60402481,337.1529222,377.91732657,433.99424068,420.89955724,451.67176118,461.34160191,484.2748,514.41078
WNEPGEN_WECC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.569997665,33.417811203,39.062491463,45.807714958,47.244366498,44.006999373,50.440782929,49.132189659,53.0990158,52.874137943,62.59005627,72.87045241,77.000720095,75.827730665,84.942959835,88.152007097,97.472803,104.360935
WNEPRET_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,-37,-12.2,-15.4,-96.2,-417.8,-42.7,-56.5,-0.7,-177.3,-212.5,-301.3,-286.7,-128.3,-34.6,-6.6,-1.5,-80
WNEPSHR_US,,,,,,,,,0.00011554325556,0.00026848729866,0.00023334214627,0.00016842288588,0.00013780297878,3.219400504E-05,0.074152890938,0.096114816667,0.10052427198,0.09840338739,0.098749306385,0.11160296388,0.099061519389,0.098475328362,0.098758322472,0.087513228809,0.12713938557,0.1537654007,0.18819081521,0.27996208504,0.30064464259,0.37138661291,0.45642422401,0.68036368513,0.8600992547,1.3930105538,1.9393459118,2.3823509611,3.0424318121,3.6178849723,4.2969759456,4.6100503569,4.8603832812,5.7869765631,6.550620866,6.7745527202,7.4490457981,8.7610674745,9.5501646034,10.653073675,10.447940031,10.866304761,10.842768269,11.052217148,11.344387313
WNEPTOT,,,,,,,,,7.3133643836E-06,1.7725327869E-05,1.5789534247E-05,1.1477257534E-05,9.7108684932E-06,2.3787060109E-06,0.0057864191288,0.0076399998767,0.0080847972411,0.0078894071721,0.0082351424192,0.0094441342767,0.0086691861589,0.0088362540437,0.0090083151507,0.0082895782575,0.01229588497,0.015282133913,0.018458441047,0.028367890395,0.030650591778,0.038644100238,0.048796024847,0.07284695071,0.094383362811,0.15126530087,0.20242718866,0.25927719497,0.32909828276,0.38455930546,0.45956632468,0.49724905064,0.52204598485,0.61964560946,0.69609321337,0.7462915832,0.80987404054,0.92258543502,1.0353899357,1.189025317,1.1531494719,1.2340758502,1.2639495367,1.3267802156,1.4093446384
WNINGEN_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00488224,0.0191397,0.03728977,0.05286515,0.053354,0.070772,0.084446441,0.096916079,0.09966576,0.624798,0.126962114,0.136867819,0.114198512,0.099298797,0.156590181,0.12922517,0.12895343
WNTCBUS,,,,,,,,,9.107917736E-06,2.213524764E-05,1.966397016E-05,1.4293546988E-05,1.2093721404E-05,2.9705090368E-06,0.0072062906546,0.0095147030465,0.010068644788,0.0098522285613,0.010255881666,0.011761535946,0.010796431059,0.01103464336,0.011218775522,0.01032367497,0.015313049224,0.019084206573,0.022987773311,0.03532880334,0.038171633989,0.048258443224,0.060769593423,0.090722135475,0.11754315238,0.18889889761,0.25209877221,0.32289863307,0.40985241939,0.48023458419,0.57233470943,0.61926402269,0.65014562861,0.77380847993,0.86690056607,0.92941661188,1.0086009326,1.1521173106,1.2894539181,1.4807883492,1.4361092893,1.5411040492,1.5740975709,1.6523456,1.7551696
WNTOCONB,,,,,,,,,9.107917736E-06,2.213524764E-05,1.966397016E-05,1.4293546988E-05,1.2093721404E-05,2.9705090368E-06,0.0072062906546,0.0095147030465,0.010068644788,0.0098522285613,0.010255881666,0.011761535946,0.010796431059,0.01103464336,0.011218775522,0.01032367497,0.015313049224,0.019084206573,0.022987773311,0.03532880334,0.038171633989,0.048258443224,0.060769593423,0.090722135475,0.11754315238,0.18889889761,0.25209877221,0.32289863307,0.40985241939,0.48023458419,0.57233470943,0.61926402269,0.65014562861,0.77380847993,0.86690056607,0.92941661188,1.0086009326,1.1521173106,1.2894539181,1.4807883492,1.4361092893,1.5411040492,1.5740975709,1.6523456,1.7551696
WNTOGEN_US,,,,,,,,,0.002669378,0.00648747,0.00576318,0.004189199,0.003544467,0.0008706064,2.112042982,2.788599955,2.950950993,2.887523025,3.005826983,3.447109011,3.164252948,3.23406898,3.28803503,3.025696064,4.487998014,5.593261012,6.737330982,10.354279994,11.187465999,14.143740687,17.810549069,26.589137009,34.449927426,55.36310012,73.886131781,94.652246079,120.17659863,140.82171472,167.83974544,181.6552818,190.71854771,226.99256213,254.30269522,272.66745372,295.88248349,337.94563003,378.21207594,434.30397599,421.1436128,451.90435659,461.65326361,484.62437,514.76029
WNTOPUS,,,,,,,,,7.3133643836E-06,1.7725327869E-05,1.5789534247E-05,1.1477257534E-05,9.7108684932E-06,2.3787060109E-06,0.0057864191288,0.0076399998767,0.0080847972411,0.0078894071721,0.0082351424192,0.0094441342767,0.0086691861589,0.0088362540437,0.0090083151507,0.0082895782575,0.01229588497,0.015282133913,0.018458441047,0.028367890395,0.030650591778,0.038644100238,0.048796024847,0.07284695071,0.094383362811,0.15126530087,0.2024277583,0.25932122401,0.32925095212,0.3847587484,0.45983491706,0.49768570368,0.52251656907,0.62019825713,0.69671971309,0.74703411984,0.81063694096,0.92475130339,1.0361974682,1.189873907,1.1538181173,1.2347113568,1.2648034647,1.3277379433,1.4103021151
WORKDAYS,253,255,253,252,252,253,253,254,253,253,252,252,253,253,252,252,252,254,254,253,252,253,252,253,254,252,252,252,252,255,253,252,252,253,253,254,253,253,252,252,253,253,252,252,252,254,254,253,252,253,252,253,254
WP57IUS,0.33816666667,0.36333333333,0.40475,0.42166666667,0.58416666667,0.88616666667,1.05875,0.99991666667,0.89891666667,0.87366666667,0.83166666667,0.53216666667,0.56841666667,0.53866666667,0.61216666667,0.74808333333,0.67141666667,0.647,0.62,0.59141666667,0.608,0.70133333333,0.67991666667,0.51341666667,0.60891666667,0.91283333333,0.85291666667,0.79491666667,0.9765,1.19925,1.6496666667,1.9315833333,2.1419166667,2.71675,1.7554166667,2.2524166667,2.9891666667,3.0650833333,2.9470833333,2.7803333333,1.76025,1.4378333333,1.744,2.136,1.9430833333,1.4405833333,2.4080008333,3.6355366667,2.9966475,2.6826966667,2.4381018333,2.2108945833,2.2677661667
WPCPIUS,0.58421937704,0.61137605619,0.64876873576,0.69944691171,0.78727677311,0.89805592022,0.98020918712,1.0000210182,1.0123685204,1.0366557304,1.0314584604,1.0016588431,1.028051556,1.0693275234,1.1223055174,1.1628241951,1.1653399543,1.171987987,1.1891987394,1.204549128,1.2475075033,1.2766603887,1.2759008665,1.2443534131,1.2549450648,1.3277119607,1.3421485384,1.3112455851,1.3811663308,1.4664798758,1.5737457017,1.6473265397,1.7267496014,1.8955440956,1.7296671265,1.8478343486,2.0104495292,2.0213950467,2.0337212981,2.0527759894,1.9041657012,1.8537072269,1.9354819608,2.0196500645,1.9986438326,1.9441240725,2.2737518072,2.6446133769,2.5575213075,2.5457375533,2.578366857,2.5695665,2.601436
WTIPUUS,,,,,,,,,,,,15.020321429,19.19784585,15.966245059,19.638916667,24.50031746,21.527956349,20.583704724,18.410472441,17.208426877,18.427257937,22.132134387,20.588634921,14.415438735,19.401181102,30.363456349,25.931813492,26.188829365,31.079412698,41.501470588,56.65498419,66.05790873,72.340674603,99.67143083,61.959126482,79.501437008,94.895426877,94.077948617,97.982686508,93.171940476,48.665162055,43.327671937,50.790452381,65.069769841,56.99275,39.173661417,68.20976378,94.908932806,77.583650794,76.60055336,65.148412698,51.260869565,53.87007874
WWCCBUS,0.008066996,0.009098999,0.010285998,0.011833999,0.013812001,0.021000001,0.021000001,0.021999998,0.021999998,0.022000001,0.024,0.027000002,0.029000004,0.032000004,0.076485,0.065738,0.068440001,0.072027,0.075597001,0.071715,0.072379,0.075667999,0.073385999,0.064014,0.066620999,0.071468999,0.066787999,0.068657998,0.071434999,0.070327859,0.069994724,0.065105709,0.069795973,0.072903145,0.072594539,0.071617438,0.069159274,0.060682582,0.070164189,0.076289328,0.079287583,0.083740147,0.083729509,0.074003859,0.074229609,0.072880958,0.072634539,0.072975259,0.071752579,0.071682248,0.072158992,0.07226112,0.07226413
WWCECONB,,,,,,,,,,,,,,,0.001961999,0.002144957,0.002052001,0.00200504,0.00185793,0.001102932,0.001105101,0.001629971,0.001942,0.001612978,0.001004103,0.001249109,0.000917,0.001195,0.001201,0.00166086,0.00123527,0.00131366,0.00203973,0.00141009,0.00140826,0.00133764,0.00150385,0.00142723,0.00148625,0.00472692,0.00421862,0.0049928,0.00498216,0.00532592,0.00555167,0.00420302,0.0039566,0.00429732,0.00307464,0.003004315,0.003673737,0.0036618479,0.0036648345
WWCEPUS,,,,,,,,,,,,,,,0.00026797809041,0.00030204104658,0.00034666299452,0.00033290988251,0.00031161373151,0.00014987945479,0.00015299729589,0.00016238131148,0.00011833414521,0.00010333091507,5.3910136986E-05,7.3653825137E-05,4.8292328767E-05,3.4280273973E-05,3.5736438356E-05,3.6587513661E-05,4.3821369863E-05,5.6426410959E-05,4.209690411E-05,5.8192295082E-05,5.4983068493E-05,5.6734191781E-05,7.0714356164E-05,6.4501338798E-05,9.3475421918E-05,0.00020217197808,0.00013124547397,0.00018926455738,0.00019301006301,0.0002098568,0.00024536216712,0.00024899575683,0.00041852694795,0.00047927020274,0.00029438968219,0.00030287824317,0.00036887001096,0.0003688699726,0.0003688699726
WWCGCONB,,,,,,,,,,,,,,,0.925987001,1.124859001,1.076095,1.160736002,1.169065,1.247704,1.255062001,1.249446,1.258558999,1.210909,1.213302,1.244236,1.05435,1.135728,1.09718,1.19340803,1.16637324,1.21610584,1.14751566,1.08391694,0.95527555,1.02863671,1.0572747,1.0818816,1.1086475,1.12164829,1.10253658,1.10042404,1.06897251,1.06467843,1.03966126,0.98886642,0.99853702,0.94136977,0.86746435,0.854608493,0.869153562,0.9842422,0.9897408
WWCHCAP_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4955.7,5048.6,5254.9,5475.3,5431.2,5903.6,5770.5,5788.5,5818.7,5647.9,5629.2,5488.5,5390.4,5362.3,5207.3,5117.3,5117.3,5117.3
WWCHCGW_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9557,5.0486,5.2549,5.4753,5.4312,5.9036,5.7705,5.7885,5.8187,5.6479,5.6292,5.4885,5.3904,5.3623,5.2073,5.1173,5.1173,5.1173
WWCHGEN_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.726373619,26.716446581,26.748765076,27.725042492,27.31304826,27.36569571,27.52733287,27.482226997,27.55141224,26.522989672,25.007538852,24.565942093,23.464072326,21.42792248,21.91058565,21.592076745,21.592078,21.592078
WWCMGEN_US,,,,,,,,,,,,,,,0.097812003,0.110244982,0.126531993,0.121845017,0.113739012,0.054706001,0.055844013,0.05943156,0.043191963,0.037715784,0.0196772,0.0269573,0.0176267,0.0125123,0.0130438,0.01339103,0.0159948,0.02059564,0.01536537,0.02129838,0.02006882,0.020710059,0.025812496,0.023603803,0.034116612,0.073792486,0.047904062,0.069268295,0.070449921,0.076597386,0.08955647,0.091132384,0.152762316,0.174933619,0.107452227,0.110853437,0.134637668,0.13463769,0.13463769
WWCOPUS,,,,,,,,,,,,,,,0.059059580679,0.069532049304,0.070857947893,0.07627246444,0.077692646679,0.078494183611,0.079091682205,0.077471305937,0.077328819216,0.075869967219,0.0768776932,0.078283702238,0.073667076819,0.081214254715,0.076680465649,0.077505697527,0.077453516488,0.077808263422,0.077499656318,0.072789313956,0.069293579589,0.070426475515,0.073125025066,0.073019566347,0.075865550214,0.074628098088,0.074843264964,0.075022034344,0.075100759211,0.075273465452,0.072420365077,0.068077613426,0.066885424129,0.063805859614,0.058412247274,0.059562109872,0.058787509088,0.058787510411,0.058787510411
WWECBUS,0.00018267,0.00087547,0.003210162,0.00204318,0.003104443,0.002860531,0.002563077,0.002048374,0.002270919,0.004817127,0.00776519,0.005134302,0.008158992,0.009663123,0.099575002,0.128516,0.125794999,0.140221001,0.149832,0.152334999,0.125411999,0.137859998,0.136992,0.136707001,0.138026001,0.134320999,0.126402,0.150192,0.167287,0.16518905,0.18497295,0.18181517,0.18595576,0.17734792,0.18004555,0.19559662,0.18215867,0.19019115,0.20742616,0.25125327,0.2438566,0.22440691,0.22932417,0.22106334,0.20052402,0.18537397,0.19674595,0.19769071,0.1740715,0.161737337,0.160948126,0.15563265,0.15606299
WWEPCAP_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.6,2027.9,2252.7,2878.9,2936.9,3065.3,3165.6,3042.4,2875.9,2726.6,2697.3,2434.7,2414.1,2330.8,2207.5,2210.5,2210.5,2210.5
WWEPCGW_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0816,2.0279,2.2527,2.8789,2.9369,3.0653,3.1656,3.0424,2.8759,2.7266,2.6973,2.4347,2.4141,2.3308,2.2075,2.2105,2.2105,2.2105
WWEPCONB,0.00018267,0.00087547,0.003210162,0.00204318,0.003104443,0.002860531,0.002563077,0.002048374,0.002270919,0.004817127,0.00776519,0.005134302,0.008158992,0.009663123,0.099575002,0.128516,0.125794999,0.140221001,0.149832,0.152334999,0.125411999,0.137859998,0.136992,0.136707001,0.138026001,0.134320999,0.126402,0.150192,0.167287,0.16518905,0.18497295,0.18181517,0.18595576,0.17734792,0.18004555,0.19559662,0.18215867,0.19019115,0.20742616,0.25125327,0.2438566,0.22440691,0.22932417,0.22106334,0.20052402,0.18537397,0.19674595,0.19769071,0.1740715,0.161737337,0.160948126,0.15563265,0.15606299
WWEPGEN_CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.428976059,2.445223794,2.70881415,2.71072451,3.011404545,2.763153279,2.113846525,2.015907347,2.145142678,2.162351258,1.991494653,1.858481955,1.885746631,1.786658249,1.722794672,1.520622604,1.5290995,1.5282778
WWEPGEN_COUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.445786022,10.732620198,11.050364012,12.302494463,15.026676963,14.562809837,13.419894279,13.641291447,13.384746682,12.020392439,11.211404095,11.896730539,11.950280693,10.18654926,9.653351234,10.004272064,9.6659072,9.6907828
WWEPGEN_EAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.667422065,7.150876824,7.333162316,8.533053408,10.758227121,10.670721243,10.059042931,10.515305682,9.877161811,8.592197038,8.064255084,8.707321547,8.554883286,7.220402134,7.003500649,7.506665672,7.1944708,7.2276205
WWEPGEN_FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390524652,0.457791875,0.390720679,0.376656845,0.938660132,0.683432526,0.305023887,0.63820669,0.839921881,0.69573005,0.44245851,0.60914322,0.661523473,0.332436458,0.282111674,0.406014945,0.33976585,0.34220908
